X,Y,id,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle
-115,72,"18","3","0","0","3",20.85000000000000,315.00000000000000
-115,78.85,"18","4","0","0","4",27.69999999999999,45.00000000000000
-85.6,74.0,"19","0","0","0","0",0.00000000000000,225.00000000000000
-94.3,74.0,"19","1","0","0","1",8.70000000000000,315.00000000000000
-94.3,78.85,"19","2","0","0","2",13.55000000000000,45.00000000000000
-85.6,78.85,"19","3","0","0","3",22.25000000000000,135.00000000000000
-85.6,74.0,"19","4","0","0","4",27.10000000000000,225.00000000000000
-94.3,78.85,"20","0","0","0","0",0.00000000000000,134.67227643851669
-94.3,74.0,"20","1","0","0","1",4.84999999999999,225.00000000000000
-108,74,"20","2","0","0","2",18.55000000000000,315.00000000000000
-108,78.6932691309272,"20","3","0","0","3",23.24326913092719,44.67227643851671
-94.3,78.85,"20","4","0","0","4",36.94416561857793,134.67227643851669
-68.25,70.0,"15","0","0","0","0",0.00000000000000,225.00000000000000
-85.6,70.0,"15","1","0","0","1",17.35000000000000,315.00000000000000
-85.6,74.0,"15","2","0","0","2",21.35000000000000,45.00000000000000
-68.25,74.0,"15","3","0","0","3",38.69999999999999,135.00000000000000
-68.25,70.0,"15","4","0","0","4",42.69999999999999,225.00000000000000
