Iteration   Cost 	bf_1 	bf_2 	bf_3 	bf_4 	bf_5 	bf_6 	bf_7 	bf_8 	bf_9 	bf_10 	bf_11 	bf_12 	bf_13 	bf_14 	bf_15 	bf_16 	depth_1 	depth_2 	depth_3 	depth_4 	depth_5 	depth_6 	depth_7 	depth_8 	depth_9 	depth_10 	depth_11 	depth_12 	depth_13 	depth_14 	depth_15 	depth_16 	depth_17 	depth_18 	depth_19 	depth_20
39 	4937678.051292258 	0.19232955113158115 	-0.328440864367806 	0.25557675655449 	-0.31905212058570004 	-0.32844086436780556 	-0.3284408643678059 	0.32118884876304565 	0.0485345741951373 	0.3151577399895517 	-0.18527642940362057 	-0.3284408643678057 	-0.3284408643678053 	-0.3284408643678062 	-0.2902187243425283 	-0.3284408643678056 	0.007141220493540018 	0.03672887639483099 	0.0357943744262923 	0.007933585464377646 	0.037722682812856255 	0.21247506873895386 	0.1629467550802114 	-0.06451150662605788 	0.1981394425363912 	0.12068418143188511 	0.2650635672024988 	0.1142146309267571 	-0.12611570876851852 	0.1837053863570896 	0.04379665268154915 	0.13302527469538467 	-0.0935745511178164 	-0.0057965170427976215 	-0.1358638963314882 	0.3284408643678065 	0.2642174348843034
40 	4372937.509676872 	0.3255835358084104 	-0.40000000000000047 	0.24115303362156643 	-0.16607388571244874 	-0.4000000000000013 	-0.40000000000000113 	0.31753483110454955 	0.38256481698622236 	0.40000000000000097 	-0.17956222240432484 	-0.40000000000000074 	-0.40000000000000063 	-0.4000000000000008 	-0.20423325564649963 	-0.4000000000000007 	0.2684639564864455 	0.02220337476926427 	-0.01400620877281 	0.0060352000552704186 	0.08214361638036108 	0.3266164007584923 	0.25205865632595803 	-0.0558695321058502 	0.16985653261997075 	0.16783038107780895 	0.4000000000000003 	0.156280629639371 	-0.16561238034238818 	0.2495820520320184 	0.042926436736629645 	0.06433211602660625 	-0.04531126943602664 	-0.001548580407799256 	0.045288376843828984 	0.40000000000000013 	0.37219703481832467
41 	4453429.491552485 	0.24418165080420356 	-0.39999999999999813 	-0.4000000000000004 	-0.014651322691231209 	-0.4000000000000018 	-0.39999999999999686 	0.30091173026672363 	0.3999999999999904 	0.40000000000001 	-0.17754014953505112 	-0.13125646501420515 	-0.3999999999999979 	-0.40000000000000757 	-0.22785074945326936 	-0.39999999999999647 	0.3999999999999982 	0.022717219157191063 	-0.05006789493418043 	0.022671787062343757 	0.09635199759855553 	0.34145525875942595 	0.2734097738327311 	-0.05561397231330746 	0.17806619019283104 	0.17509795809231488 	0.3261399882862933 	0.16443244672130647 	-0.17144716072042854 	0.26707083690931555 	0.04122293590217419 	0.024246376337689914 	3.486773463396371E-4 	-1.550789427528357E-4 	0.19146901549682818 	0.39999999999999736 	0.39792615408135823
42 	4282655.596611778 	0.28488259330630683 	-0.39999999999999936 	-0.07942348318921715 	-0.09036260420184003 	-0.4000000000000017 	-0.39999999999999897 	0.3092232806856365 	0.39128240849310614 	0.40000000000000546 	-0.17855118596968794 	-0.26562823250710293 	-0.3999999999999993 	-0.40000000000000413 	-0.21604200254988443 	-0.39999999999999863 	0.33423197824322176 	0.02246029696322766 	-0.032037051853495216 	0.014353493558807088 	0.08924780698945836 	0.3340358297589592 	0.2627342150793446 	-0.05574175220957888 	0.1739613614064009 	0.17146416958506192 	0.36306999414314683 	0.16035653818033876 	-0.16852977053140827 	0.258326444470667 	0.04207468631940191 	0.04428924618214806 	-0.0224812960448435 	-8.518296752760464E-4 	0.1183786961703286 	0.39999999999999863 	0.3850615944498413
43 	4590671.159028465 	0.1687992967840585 	-0.3931169063309705 	-0.3999999999999936 	-8.238087116064358E-5 	-0.3931169063309748 	-0.28286007799287755 	0.1655854441589664 	0.4000000000000009 	0.40000000000001457 	-0.1920346656029892 	-0.40000000000000135 	-0.4000000000000008 	-0.4000000000000147 	-0.29038779224081507 	-0.40000000000000085 	0.3869451849617872 	0.027090372015265027 	-0.06075360683436924 	0.03855312829456602 	0.09983452301407292 	0.35829801973162556 	0.29020048774995 	-0.06330798086248574 	0.18132903880661064 	0.16632865660468693 	0.22190077104831546 	0.16696840296994037 	-0.18916470101960797 	0.2850921868561864 	0.05489667303668768 	0.004136014702731172 	0.002390832273297701 	-0.0035634629529819085 	0.37454971299167 	0.40000000000000085 	0.4000000000000008
44 	4503655.416611689 	0.22684094504518265 	-0.396558453165485 	-0.23971174159460543 	-0.04522249253650038 	-0.3965584531654883 	-0.3414300389964382 	0.23740436242230156 	0.3956412042465535 	0.40000000000001 	-0.18529292578633866 	-0.3328141162535521 	-0.4 	-0.40000000000000946 	-0.25321489739534975 	-0.39999999999999947 	0.36058858160250457 	0.02477533448924633 	-0.04639532934393223 	0.026453310926686555 	0.0945411650017657 	0.34616692474529215 	0.27646735141464734 	-0.05952486653603231 	0.17764520010650592 	0.16889641309487444 	0.29248538259573104 	0.16366247057513955 	-0.17884723577550818 	0.27170931566342665 	0.04848567967804482 	0.02421263044243963 	-0.010045231885772901 	-0.0022076463141289778 	0.2464642045809993 	0.3999999999999997 	0.3925307972249213
45 	4488101.009040728 	0.2558617691757447 	-0.3982792265827422 	-0.1595676123919113 	-0.0677925483691702 	-0.39827922658274495 	-0.37071501949821867 	0.2733138215539689 	0.3934618063698298 	0.4000000000000078 	-0.1819220558780133 	-0.2992211743803276 	-0.3999999999999998 	-0.40000000000000674 	-0.23462844997261711 	-0.39999999999999913 	0.34741027992286294 	0.023617815726237 	-0.03921619059871374 	0.020403402242746813 	0.091894485995612 	0.34010137725212564 	0.269600783246996 	-0.05763330937280561 	0.17580328075645335 	0.17018029133996815 	0.32777768836943916 	0.1620095043777392 	-0.17368850315345824 	0.26501788006704685 	0.045280182998723356 	0.03425093831229383 	-0.016263263965308188 	-0.0015297379947025124 	0.18242145037566404 	0.39999999999999925 	0.3887961958373811
46 	4279203.18888575 	0.2703721812410258 	-0.3991396132913708 	-0.11949554779056423 	-0.07907757628550509 	-0.3991396132913734 	-0.3853575097491089 	0.2912685511198027 	0.392372107431468 	0.40000000000000663 	-0.1802366209238506 	-0.2824247034437152 	-0.3999999999999995 	-0.4000000000000055 	-0.2253352262612508 	-0.399999999999999 	0.3408211290830424 	0.023039056344732335 	-0.03562662122610447 	0.017378447900776944 	0.0905711464925352 	0.3370686035055426 	0.2661674991631701 	-0.056687530791192244 	0.1748823210814271 	0.17082223046251502 	0.345423841256293 	0.161183021279039 	-0.17110913684243317 	0.26167216226885687 	0.043677434659062625 	0.03927009224722096 	-0.019372280005075834 	-0.0011907838349892795 	0.15040007327299632 	0.399999999999999 	0.3869288951436112
47 	4577952.427325916 	0.17888416247473427 	-0.3847952869285077 	-0.40000000000000413 	-0.03498386560707237 	-0.3847952869285122 	-0.3547262318952094 	0.13190729901266324 	0.39999999999999947 	0.4000000000000149 	-0.19101467921393506 	-0.3999999999999998 	-0.40000000000000024 	-0.4000000000000144 	-0.29369431873594376 	-0.39999999999999947 	0.3420695383445405 	0.03039161048312326 	-0.06955966246265231 	0.03938323502257899 	0.10079881890451318 	0.3647311949435785 	0.2926712741061013 	-0.0662193131107706 	0.17867519841575696 	0.1691350120911834 	0.2032561922940987 	0.167330845855596 	-0.18674951216683752 	0.28735920681360766 	0.05085494024606302 	0.00784398606489522 	0.0012707247118777213 	-0.002843064122006925 	0.39999999999999736 	0.39999999999999974 	0.3999999999999997
48 	4501572.521584445 	0.22462817185788003 	-0.39196745010993933 	-0.2597477738952841 	-0.05703072094628875 	-0.39196745010994266 	-0.37004187082215906 	0.21158792506623275 	0.3961860537157338 	0.40000000000001074 	-0.18562565006889295 	-0.34121235172185754 	-0.39999999999999997 	-0.40000000000001007 	-0.25951477249859733 	-0.3999999999999993 	0.3414453337137915 	0.026715333413927806 	-0.052593141844378404 	0.028380841461677974 	0.09568498269852416 	0.3508998992245605 	0.2794193866346358 	-0.0614534219509814 	0.176778759748592 	0.16997862127684923 	0.27434001677519587 	0.16425693356731744 	-0.17892932450463533 	0.27451568454123215 	0.04726618745256279 	0.023557039156058095 	-0.009050777646599062 	-0.0020169239784981027 	0.2752000366364968 	0.3999999999999994 	0.39346444757180554
