Iteration   Cost 	bf_1 	bf_2 	bf_3 	bf_4 	bf_5 	bf_6 	bf_7 	bf_8 	bf_9 	bf_10 	bf_11 	bf_12 	depth_1 	depth_2 	depth_3 	depth_4 	depth_5 	depth_6 	depth_7 	depth_8 	depth_9 	depth_10 	depth_11 	depth_12 	depth_13 	depth_14 	depth_15 	depth_16 	depth_17
59 	1.867035742211474E7 	-0.5726801459570848 	0.7997498155153506 	-0.7991434764055276 	-0.2914747294595817 	0.40780625028109807 	0.413470391167798 	0.8000000000048109 	0.8000000000029036 	0.6578901661899063 	-0.8000000000000566 	0.7999999999999577 	-0.5100269040034735 	-0.16121096320134773 	-0.5965400585933693 	-0.5999999999999553 	0.6012002754642493 	-0.2508321035543438 	0.09678334081486284 	0.1344223297860512 	-0.4575864204791187 	-0.06658853660119464 	-0.008862280992065624 	0.046754282085913666 	0.021645188485752583 	-0.09366085644391271 	0.006588777275455972 	-0.430694176199971 	0.29283550530420244 	0.17624127739573117
60 	1.8556356917243242E7 	-0.5500616737964681 	0.7997738014071163 	-0.7992255937307103 	-0.291647781219183 	0.385898161821644 	0.43176012072023945 	0.7992619934696884 	0.8000000000040817 	0.5518921234342742 	-0.8000000000000347 	0.8000000000000188 	-0.5378274417539759 	-0.138887352603899 	-0.5968717729249888 	-0.5999999999999337 	0.6014624851940176 	-0.2650422568076484 	0.09252253913237311 	0.13548545824527275 	-0.4438647831117762 	-0.060093754007271176 	-0.004610199862385736 	0.04724852519817325 	0.039482446437447416 	-0.09283496163874408 	0.004737254118319325 	-0.4310916828795413 	0.28347959770553455 	0.1768473996917859
61 	1.8418665734408267E7 	-0.5704477478658389 	0.7998180997398424 	-0.7983136835937834 	-0.2807329798797405 	0.32281174621455894 	0.4502357369083101 	0.7994065233565499 	0.800000000007459 	0.2871399649242802 	-0.7999999999999163 	0.8000000000002025 	-0.5891708511095128 	-0.11204538593200045 	-0.5974843993739738 	-0.5999999999998598 	0.6023548772347685 	-0.28195101344382034 	0.08508825169392223 	0.1366441191528544 	-0.42848315568508155 	-0.0432841702695093 	0.002197270984823787 	0.047022207928470096 	0.08832263029192122 	-0.09298427248042308 	0.007590475367469744 	-0.4369261021688666 	0.2778905833843686 	0.16314559841205548
62 	1.8343717711386938E7 	-0.5450588262001893 	0.7998559388243175 	-0.7973519117045405 	-0.2727274934250082 	0.26723152004847545 	0.4639032807578207 	0.7995299789795864 	0.8000000000106482 	0.06099196212774405 	-0.7999999999998615 	0.8000000000004028 	-0.6330277531564188 	-0.09333994331021639 	-0.5980076972711521 	-0.5999999999995742 	0.6033785686329783 	-0.3041615425372334 	0.0790167746577894 	0.13771194774293494 	-0.4155446989116699 	-0.02942959812613446 	0.007585850755751429 	0.04675744693203683 	0.13367379336023402 	-0.09325492586429944 	0.009465690760044429 	-0.44197703610514183 	0.2736065724995401 	0.15060454985788937
63 	1.8168339516268473E7 	-0.5275340105944539 	0.7594388868439165 	-0.7907711636276886 	-0.2620186613369859 	0.23931056221690766 	0.47226098764892743 	0.7946514368843999 	0.8000000000125296 	-0.06124086100717668 	-0.7999999999998596 	0.8000000000003966 	-0.6567323752824582 	-0.09048350680867301 	-0.5982905393856736 	-0.5999999999994647 	0.6043857296174174 	-0.3117573796404927 	0.07576128485071484 	0.13817420767714503 	-0.40181470082999055 	-0.018630190718391674 	0.009573319007637932 	0.04377602239730448 	0.1366483704414015 	-0.09241542982265966 	-0.0031337503978113015 	-0.4393316976236807 	0.27307646152464465 	0.14374100531822448
64 	1.802302445790685E7 	-0.5149315233917532 	0.6783335547172484 	-0.7861168355249312 	-0.25263875005439496 	0.21845772070215064 	0.48382616151782293 	0.7914828563459853 	0.8000000000154429 	-0.17974422770142653 	-0.7999999999998836 	0.7980270661299124 	-0.6797137435933822 	-0.08702251073530387 	-0.5985647516795263 	-0.5999999999991927 	0.605245021696655 	-0.31832257782446094 	0.07229359305922814 	0.13894330361377555 	-0.39024975592925126 	-0.007725234434477493 	0.011167465562028847 	0.041100722224274244 	0.14350230339782685 	-0.09193970802319361 	-0.015214149737116522 	-0.4372499863105365 	0.2731173456362189 	0.13684115991351642
65 	1.7821669609718155E7 	-0.4337992833469104 	0.3776621209221563 	-0.7848329980158946 	-0.2322535683647929 	0.1823247703351519 	0.5052559382062858 	0.7932151188490608 	0.8000000000208058 	-0.3058951844877189 	-0.7999999999999011 	0.7844451019021945 	-0.7041782097226105 	-0.09151909400117175 	-0.5988566602066261 	-0.5977656432846512 	0.6064781255036604 	-0.31662401573470367 	0.06501259947095046 	0.1434403482630856 	-0.3920209686861061 	0.011073500858730335 	0.01652375813446249 	0.02813547772472199 	0.15194732524712484 	-0.09056654442436263 	-0.030134447281199957 	-0.4348518653888793 	0.2878253791096132 	0.11946261456263023
66 	1.7637365666468926E7 	-0.4907792824420075 	0.1944205718672849 	-0.7825524351281322 	-0.2118024077535403 	0.14361357131720143 	0.5261758850896138 	0.7942708309388036 	0.8000000000240499 	-0.3827767706246945 	-0.7999999999999262 	0.7678200068642314 	-0.7190878624752665 	-0.09737766636582877 	-0.599034561279548 	-0.5919798133031208 	0.60979711712308 	-0.3165103534892491 	0.05971049954597584 	0.14391805356671128 	-0.39247236852494294 	0.026043290764532556 	0.022838862067219395 	0.012897164400734419 	0.13893956200919289 	-0.08820652267304549 	-0.041433388763368044 	-0.4319373076012942 	0.30499965533141726 	0.10670884461133573
67 	1.7551059936854567E7 	-0.4226960698030209 	0.07941597562268789 	-0.7807978516586961 	-0.19630831621561828 	0.11856646435886115 	0.5533107287424226 	0.7949334085179358 	0.8000000000267574 	-0.43102857714963005 	-0.7999999999999379 	0.7524813322513597 	-0.7284453395532628 	-0.08606018111392677 	-0.5894750133888065 	-0.585362985459717 	0.6136042486794923 	-0.3183753920424189 	0.05569699562671267 	0.14147859420928333 	-0.3911400557972759 	0.03708156007666619 	0.02697057882809264 	0.0033185719344448247 	0.1301753151520742 	-0.08695598735505064 	-0.04565212516367598 	-0.43070741469675833 	0.317093777503826 	0.09688205200569293
68 	1.7490569486733392E7 	-0.4579919913432935 	-0.0028513817850058625 	-0.7797878365040356 	-0.18506918836865896 	0.10014474913148944 	0.5680504801451118 	0.7954073765879941 	0.8000000000291699 	-0.46554501164508255 	-0.799999999999947 	0.7432903192602288 	-0.7351391147269415 	-0.07188147828740384 	-0.5847832509133702 	-0.5817037085353232 	0.6170890828202102 	-0.3203428203804828 	0.05310607611407934 	0.14027614315239512 	-0.39041270795243554 	0.0446169109323233 	0.029687683095636352 	-0.0030456468404396397 	0.12301596323409272 	-0.08606470860403082 	-0.048959807071997444 	-0.42967176470621377 	0.3248511542940485 	0.0901803516893026
69 	1.7439262102101225E7 	-0.48820869246448484 	-0.07328014642233263 	-0.7791263350964206 	-0.17509052022781127 	0.0856181129665558 	0.5815995102530886 	0.7958131388085959 	0.8000000000317189 	-0.49509439693960167 	-0.7999999999999527 	0.7361989107470137 	-0.7408696296128859 	-0.07333523794428698 	-0.5797313993322691 	-0.5790086157863539 	0.6214318853765565 	-0.3230671153119213 	0.05089766368868429 	0.1393928040589621 	-0.39007906606563325 	0.05118437283800199 	0.03200101295835935 	-0.008571636949432197 	0.1164826676800644 	-0.0852740681422721 	-0.05200614319208606 	-0.4286658557645817 	0.3313553980586519 	0.0840573617161454
70 	1.736276910601105E7 	-0.5195994317781234 	-0.1464453467546323 	-0.7791703966193382 	-0.16582744842724756 	0.052158428852666805 	0.5521336773316816 	0.7962346664940253 	0.8000000000348907 	-0.5257918925708482 	-0.7999999999999555 	0.7324956222701207 	-0.7468227976373387 	-0.08745996424940823 	-0.5715185236424973 	-0.5783760922362021 	0.625957229914177 	-0.3261543253962061 	0.04886759331179227 	0.1414953977676378 	-0.3906572049437942 	0.05776202412104837 	0.03532887330332863 	-0.016078760789605746 	0.10683286298391732 	-0.08360345587013934 	-0.05904141886399818 	-0.42612146687666785 	0.33668049796623806 	0.07916244079528328
71 	1.7299493841104016E7 	-0.5483096548555332 	-0.213362828437914 	-0.779334630410364 	-0.15746061504489384 	0.0221309236876627 	0.5241069345967574 	0.7966201991114241 	0.800000000038382 	-0.5538680693912096 	-0.7979859748980329 	0.7298167548845866 	-0.752267613074436 	-0.10066965960424526 	-0.5638145014948518 	-0.5781550073431784 	0.6304392625778406 	-0.3292278591982527 	0.04700190540992376 	0.14348152279440052 	-0.3911564986092554 	0.06379641114963767 	0.03832163534699656 	-0.022774378594658157 	0.09822258970890738 	-0.08209953456201315 	-0.06554426576235213 	-0.4237923857711715 	0.34125363043250556 	0.07484132075568915
72 	1.7216767306706417E7 	-0.5757179864567763 	-0.3003649168900316 	-0.779399805579513 	-0.1526898262128833 	-0.063765603142619 	0.5557110088843952 	0.7971214454528632 	0.8000000000439677 	-0.5903710273280298 	-0.7982846678525782 	0.7247189649261502 	-0.759346634913784 	-0.1287263647853495 	-0.5478494389416945 	-0.5773100551446402 	0.6329178700220146 	-0.33033487390214616 	0.04338528656079908 	0.15077988442127122 	-0.3933688171000873 	0.07485921993404826 	0.04399605700735502 	-0.034717859750027565 	0.08099881872884745 	-0.07905342095687651 	-0.08041383473436037 	-0.4185573360284366 	0.34828288474390545 	0.06983728367312818
73 	1.7144897451995395E7 	-0.6095829950386602 	-0.37580630476606774 	-0.7799468710994635 	-0.14214942427547123 	-0.1025632992210453 	0.46890822851849495 	0.7975560869690442 	0.7747479809909776 	-0.6220235296682649 	-0.7985436709575356 	0.7219941103270161 	-0.7654850074733591 	-0.1349805377718652 	-0.5350851610999311 	-0.5772140564321173 	0.6400356484228442 	-0.33602737321974246 	0.041522353647288894 	0.15255495247923898 	-0.3946688738530529 	0.07908947018444663 	0.05085454580854332 	-0.05052922525897979 	0.07495562553566824 	-0.07560252286891422 	-0.09241672887312259 	-0.41524767463810364 	0.3579111482767503 	0.06454567610365942
74 	1.7088555759439595E7 	-0.6312774618286193 	-0.42413526590915424 	-0.7796533507270652 	-0.14079621571714995 	-0.09919446764314521 	0.41094627509479575 	0.7978345252841637 	0.7257538877445255 	-0.6423006295301783 	-0.7987095924943006 	0.7214827170388929 	-0.7694173472310635 	-0.12478901341943846 	-0.5360059890501566 	-0.5777902183038857 	0.6477310982532726 	-0.3380912899852462 	0.040624180147653226 	0.15139481059915258 	-0.39809186037917216 	0.08025859603204503 	0.05697042025625046 	-0.06594517635337456 	0.06974509348148475 	-0.07273640015649112 	-0.10042705115447007 	-0.4137599176376932 	0.3708512023738935 	0.05866370426804199
75 	1.680297161973701E7 	-0.6589175965144779 	-0.4857094455484012 	-0.7805633426281015 	-0.11706544908610045 	-0.06400986912816448 	0.3432962538850144 	0.7981892734967045 	0.7334021332633136 	-0.6681349483290715 	-0.7989209870716142 	0.7239960299573308 	-0.7744273989209655 	-0.0941120892631116 	-0.5387207674904586 	-0.581428625868816 	0.6640710150203234 	-0.34239854309050793 	0.04023763156416165 	0.15759170982417867 	-0.39788187384713897 	0.08479801295551218 	0.06678993086041728 	-0.0862251138021477 	0.028364012375859223 	-0.06696242162591143 	-0.12115520996610663 	-0.40770427159445305 	0.37970833724365394 	0.05736857231775572
76 	1.650423039805967E7 	-0.660146434390576 	-0.429565539640278 	-0.778488138863001 	-0.08980032627366298 	0.03399969436279672 	0.39020288869077185 	0.7948823985748744 	0.7460053563628524 	-0.6930895714832259 	-0.7991251833626002 	0.7296182631979765 	-0.7792668511616195 	-0.031990281776483144 	-0.5503174728427366 	-0.58494314056435 	0.6801823780370971 	-0.33610121975045 	0.03956253883596839 	0.16958159783585675 	-0.3965785050739423 	0.08849450076353355 	0.07745428643328897 	-0.1021136932579254 	-0.01744999371082756 	-0.06042012293902718 	-0.13702902489227947 	-0.3998330226740472 	0.37816575219331994 	0.058493736066399064
77 	1.6334451971228605E7 	-0.6795203200873203 	-0.3572117406938062 	-0.777836213758203 	-0.06725886976783148 	0.10703992128475359 	0.4439793832659731 	0.7926565443844267 	0.7534852232393743 	-0.7078998511711887 	-0.7992463715264067 	0.7331491204290823 	-0.7790461099970479 	0.011751687268232003 	-0.5571999831044773 	-0.5870289643014389 	0.6982817933461933 	-0.336584279074338 	0.039462755972660475 	0.17659685300700007 	-0.39232311636219996 	0.08971832173698946 	0.0855503282535548 	-0.11227210126251862 	-0.04557606764463333 	-0.0558068313016835 	-0.14509572240026805 	-0.3955701412797389 	0.3736737313133303 	0.05977797123832051
78 	1.6181173217015756E7 	-0.6907147217618528 	-0.3221665011367739 	-0.7792225427459333 	-0.04359344874738653 	0.1735048210021547 	0.5075766083345256 	0.7918759623937038 	0.7617943227342187 	-0.7243520273053837 	-0.7993809948526986 	0.7345549650690885 	-0.7808997196441407 	0.07411746765123856 	-0.5648455018736221 	-0.5893460263981825 	0.7234005661408641 	-0.34649329314146027 	0.038798127787666746 	0.18557636243727296 	-0.38406634787678845 	0.09217718683787765 	0.0938978081495973 	-0.1211314857348032 	-0.06935536176267101 	-0.05112889298980158 	-0.1543400380526276 	-0.3909879723341137 	0.3638220104041332 	0.059485780335384514
79 	1.6124551647923578E7 	-0.6877634596577211 	-0.24854444589090507 	-0.7804023492617314 	-0.035979953538913055 	0.19077922277111792 	0.5265504930149191 	0.7918063983436556 	0.7645496940260499 	-0.7298077152336029 	-0.7994256371450079 	0.7346811611392444 	-0.7801603441595086 	0.11204381096480695 	-0.5673808238950673 	-0.5901143847969135 	0.7368174648666989 	-0.35446955767425653 	0.0380658379414627 	0.1943820757257658 	-0.3778444730417244 	0.09427547408903014 	0.09589365419857779 	-0.11756592348695978 	-0.07656477617819195 	-0.05006286752435998 	-0.15665987655732294 	-0.38957830596528675 	0.35052906647355847 	0.06094404585545482
80 	1.6077119713579265E7 	-0.697152200914 	-0.16083225814744695 	-0.7820417197506238 	-0.02805418549956322 	0.2085803016228438 	0.5278271579329622 	0.7924918044126047 	0.7675151609696174 	-0.7356793965759685 	-0.7994736833892729 	0.7251176309049804 	-0.7797380725247375 	0.1528620185581635 	-0.5701094629239278 	-0.587140411616309 	0.7676005131069007 	-0.37500851750415043 	0.03762189670964671 	0.20702700654448336 	-0.3688982091402818 	0.09394832612323957 	0.09673667860309326 	-0.11177323197758843 	-0.07564372290905466 	-0.04928548460039987 	-0.15824936374282822 	-0.38753621271668665 	0.33161597032864426 	0.054981144652731975
81 	1.6034225123638447E7 	-0.7049574138186335 	-0.08791382520939249 	-0.7834045899529335 	-0.019742606452827823 	0.21101510013685004 	0.5209482284477426 	0.7924417641451242 	0.7699804649144574 	-0.7405607456018197 	-0.7995136260349929 	0.7246685615256879 	-0.7758343014018412 	0.18679572617190823 	-0.5723778829366641 	-0.588116337461029 	0.7878523231138628 	-0.39324745313818116 	0.03709085517982571 	0.21508448362893365 	-0.35976977803306387 	0.09492166556538474 	0.09926070841191807 	-0.10727098619260106 	-0.0688025882607255 	-0.04859535340096253 	-0.1582250388826907 	-0.3886451891422459 	0.31612619376335205 	0.05345319105802368
82 	1.5944544737694753E7 	-0.7168240363866714 	0.022947407213282436 	-0.7854766239253107 	-0.0024065856242122055 	0.2155177240149681 	0.5255838067207727 	0.7919670145574378 	0.77372857938441 	-0.7479820840355484 	-0.7995743526681955 	0.7244205598269828 	-0.773465021862882 	0.23838669563124762 	-0.5758266657496153 	-0.5896000822089558 	0.8137532299461385 	-0.4190617174292279 	0.03453564283906825 	0.2273680692419063 	-0.33865210181204425 	0.09897111319285355 	0.10338245253524608 	-0.09689060036487601 	-0.06425273346187728 	-0.047681491030253355 	-0.16156698551860793 	-0.38986296910482465 	0.28691698471513954 	0.060182160187352625
83 	1.5848298692224683E7 	-0.7323320581728031 	0.16782758670754672 	-0.7881844835375122 	0.025470733100960482 	0.2129123330778393 	0.5194339306642004 	0.7913642396799202 	0.7786268426032555 	-0.7379324111637491 	-0.799653713914018 	0.7257604635284318 	-0.7672714467799748 	0.30580890222420354 	-0.5803337442121047 	-0.5915391297975989 	0.8406377289860295 	-0.4527973629950261 	0.03085435102001766 	0.24183389184685594 	-0.2989864545823708 	0.10779136906462305 	0.10742880199112576 	-0.07867427321240811 	-0.06251612467961157 	-0.046572879592781745 	-0.16762842320709426 	-0.3892300129166076 	0.23852805251464376 	0.07349389852927611
84 	1.5824250661522167E7 	-0.7226564969671577 	0.2793864649261951 	-0.7902695567460444 	0.04116644459865776 	0.19222050899757656 	0.5074570746554633 	0.7908879757039043 	0.7823985438243718 	-0.5373438961470928 	-0.7997148226977653 	0.723978477213817 	-0.7656710533607909 	0.3577245318209583 	-0.5838042300927397 	-0.5930322116984962 	0.8724076336334801 	-0.47877407553389184 	0.02946467384467283 	0.25838525248172983 	-0.2776609861786483 	0.10916834961225631 	0.11445917385372315 	-0.0715580622758372 	-0.06096891671312896 	-0.04393629467039599 	-0.17064433569499224 	-0.3896881449631672 	0.20638021133222476 	0.07996844897068621
-1 	1.5824250661522167E7 	-0.7226564969671577 	0.2793864649261951 	-0.7902695567460444 	0.04116644459865776 	0.19222050899757656 	0.5074570746554633 	0.7908879757039043 	0.7823985438243718 	-0.5373438961470928 	-0.7997148226977653 	0.723978477213817 	-0.7656710533607909 	0.3577245318209583 	-0.5838042300927397 	-0.5930322116984962 	0.8724076336334801 	-0.47877407553389184 	0.02946467384467283 	0.25838525248172983 	-0.2776609861786483 	0.10916834961225631 	0.11445917385372315 	-0.0715580622758372 	-0.06096891671312896 	-0.04393629467039599 	-0.17064433569499224 	-0.3896881449631672 	0.20638021133222476 	0.07996844897068621
