Iteration   Cost 	bf_1 	bf_2 	bf_3 	bf_4 	bf_5 	bf_6 	bf_7 	bf_8 	bf_9 	bf_10 	bf_11 	bf_12 	bf_13 	bf_14 	bf_15 	bf_16 	depth_1 	depth_2 	depth_3 	depth_4 	depth_5 	depth_6 	depth_7 	depth_8 	depth_9 	depth_10 	depth_11 	depth_12 	depth_13 	depth_14 	depth_15 	depth_16 	depth_17 	depth_18 	depth_19 	depth_20 	vis_1 	vis_2 	vis_3 	vis_4 	vis_5 	vis_6 	vis_7 	vis_8 	vis_9 	vis_10 	vis_11 	vis_12 	vis_13
78 	1842264.024156483 	0.025996191053158604 	-0.4968633225491943 	-0.4903706096572014 	0.03741179507997004 	-0.42790565269862363 	0.24313088780640824 	0.4872911991385748 	0.4361304529522982 	0.31551098086074897 	-0.18162423612854853 	0.4971867712823235 	-0.5000000000053554 	-0.48185341659160785 	-0.38475404132929586 	-0.3891068865926919 	0.2850745954931843 	-0.003964749250988946 	-0.04909122643251132 	0.15340615866300836 	0.06915306722104686 	0.2974460836941779 	0.2694979095902547 	-0.08485447573959952 	0.12042198428197325 	0.2771400473189376 	0.39994842010197806 	0.06468180025023487 	-0.2631295832490929 	0.28456877261004004 	0.1044078701752745 	0.11285650025377936 	-0.04812915037232723 	0.010600051299990136 	0.37668851095886124 	0.39999999999985375 	0.39992261919097394 	-0.9949475937592596 	10.00000000000159 	-0.9989553979326603 	-0.8482391458842438 	-1.0000000000001306 	5.518314242470959 	-1.0399405940989588 	1.8102370796300822 	3.7585373196325693 	-0.9999999999999822 	-1.0000000000000144 	-0.9784578581967918 	9.966643060210806
79 	1866074.837734777 	0.027613145284014286 	-0.4966347934230366 	-0.49775860886523293 	0.0415600330890122 	-0.42703445483635105 	0.24205386919547378 	0.49915688137606673 	0.43147710495280234 	0.3051551353292858 	-0.18246146669204952 	0.49698180768297034 	-0.5000000000049419 	-0.4805313097112053 	-0.39138799009126024 	-0.39222477880831647 	0.3004854640699004 	-0.009297581395752822 	-0.04323952788374662 	0.15055642121900617 	0.06783275704818631 	0.2971917808220648 	0.2681823914998969 	-0.07962748949186689 	0.11931493247011432 	0.2783721658728351 	0.3999446621409324 	0.06393668104706321 	-0.2660492663176347 	0.28449392224866804 	0.10359318182850863 	0.11578957271885247 	-0.05147810976984734 	0.008225577835857496 	0.3861654544176569 	0.39999999999982694 	0.3999169814517374 	-0.9945794902489506 	10.000000000001682 	-0.9988792912877394 	-1.0698642600275428 	-1.000000000000153 	5.398432148454251 	-1.0275110576801243 	2.014982716593845 	3.3553064913751234 	-1.0000000000000144 	-1.0000000000000389 	-0.9768883608840363 	9.992068669004597
80 	1841444.1558461094 	0.026804668168586447 	-0.49674905798611513 	-0.4940646092612175 	0.03948591408449112 	-0.4274700537674874 	0.24259237850094087 	0.4932240402573202 	0.4338037789525501 	0.31033305809501716 	-0.18204285141029902 	0.49708428948264693 	-0.5000000000051482 	-0.4811923631514064 	-0.3880710157102781 	-0.3906658327005042 	0.2927800297815426 	-0.006631165323370885 	-0.04616537715812897 	0.15198128994100724 	0.06849291213461664 	0.2973189322581212 	0.26884015054507576 	-0.08224098261573326 	0.11986845837604376 	0.27775610659588645 	0.39994654112145533 	0.06430924064864908 	-0.2645894247833641 	0.284531347429354 	0.10400052600189157 	0.11432303648631593 	-0.049803630071087276 	0.00941281456792382 	0.381426982688259 	0.3999999999998405 	0.3999198003213559 	-0.9947635420041046 	10.000000000001641 	-0.9989173446102003 	-0.9590517029558935 	-1.000000000000142 	5.458373195462608 	-1.033725825889542 	1.9126098981119624 	3.556921905503848 	-0.9999999999999974 	-1.0000000000000266 	-0.977673109540414 	9.979355864607701
81 	1842145.8581862028 	0.027208906726300375 	-0.4966919257045759 	-0.4959116090632251 	0.04052297358675166 	-0.42725225430191915 	0.2423231238482073 	0.49619046081669343 	0.43264044195267604 	0.3077440967121514 	-0.18225215905117428 	0.49703304858280845 	-0.5000000000050452 	-0.48086183643130576 	-0.38972950290076946 	-0.39144530575441033 	0.2966327469257217 	-0.00796437335956185 	-0.04470245252093778 	0.1512688555800067 	0.06816283459140147 	0.2972553565400929 	0.2685112710224864 	-0.08093423605380003 	0.11959169542307901 	0.2780641362343609 	0.39994560163119397 	0.06412296084785618 	-0.26531934555049935 	0.2845126348390111 	0.10379685391520008 	0.1150563046025842 	-0.05064086992046731 	0.00881919620189065 	0.3837962185529579 	0.3999999999998338 	0.39991839088654685 	-0.9946715161265283 	10.000000000001668 	-0.99889831794897 	-1.0144579814917183 	-1.0000000000001479 	5.42840267195843 	-1.030618441784833 	1.9637963073529034 	3.456114198439485 	-1.000000000000006 	-1.0000000000000329 	-0.9772807352122247 	9.985712266806145
82 	1841308.548540829 	0.027006787447443416 	-0.49672049184534545 	-0.494988109162221 	0.04000444383562139 	-0.42736115403470326 	0.2424577511745741 	0.4947072505370068 	0.43322211045261316 	0.30903857740358465 	-0.18214750523073667 	0.4970586690327278 	-0.5000000000050969 	-0.48102709979135616 	-0.38890025930552385 	-0.3910555692274574 	0.2947063883536321 	-0.00729776934146637 	-0.0454339148395334 	0.15162507276050693 	0.068327873363009 	0.2972871443991071 	0.26867571078378105 	-0.0815876093347666 	0.11973007689956129 	0.27791012141512356 	0.3999460713763246 	0.06421610074825257 	-0.26495438516693165 	0.28452199113418264 	0.10389868995854583 	0.11468967054445005 	-0.05022224999577727 	0.00911600538490723 	0.3826116006206086 	0.39999999999983715 	0.3999190956039514 	-0.9947175290653161 	10.000000000001657 	-0.9989078312795848 	-0.9867548422238058 	-1.0000000000001448 	5.443387933710516 	-1.0321721338371868 	1.9382031027324336 	3.506518051971666 	-1.000000000000002 	-1.0000000000000304 	-0.9774769223763196 	9.982534065706922
83 	1841263.2727739867 	0.027107847086871893 	-0.4967062087749606 	-0.49544985911272343 	0.04026370871118652 	-0.42730670416831135 	0.24239043751139075 	0.49544885567685015 	0.43293127620264477 	0.30839133705786803 	-0.18219983214095548 	0.4970458588077682 	-0.5000000000050709 	-0.48094446811133096 	-0.3893148811031465 	-0.3912504374909338 	0.2956695676396769 	-0.007631071350514112 	-0.04506818368023558 	0.15144696417025683 	0.06824535397720526 	0.29727125046960007 	0.26859349090313367 	-0.08126092269428332 	0.11966088616132015 	0.2779871288247421 	0.3999458365037593 	0.06416953079805436 	-0.26513686535871545 	0.28451731298659677 	0.10384777193687293 	0.11487298757351713 	-0.05043155995812226 	0.008967600793398945 	0.3832039095867833 	0.3999999999998354 	0.3999187432452491 	-0.9946945225959216 	10.000000000001666 	-0.9989030746142769 	-1.0006064118577618 	-1.0000000000001459 	5.435895302834472 	-1.03139528781101 	1.9509997050426688 	3.4813161252055758 	-1.0000000000000042 	-1.0000000000000322 	-0.977378828794272 	9.98412316625653
84 	1842235.8013515125 	0.026026566632268648 	-0.49685801827075593 	-0.48946175873908815 	0.037812418692284064 	-0.42791109959676044 	0.24258273266854297 	0.4861748103022611 	0.43602244626584985 	0.31508043416725795 	-0.18169483854606963 	0.4971820139693171 	-0.5000000000053672 	-0.48182272978573865 	-0.3853036150109219 	-0.38946354068308797 	0.28353261187644757 	-0.003894939524726017 	-0.04893179979400481 	0.1531337340268244 	0.06904568360881108 	0.29767769933384863 	0.2694059611134934 	-0.08487360115346759 	0.12039497199400212 	0.2771754258404197 	0.39881886327978133 	0.0646074006600615 	-0.2631939084089524 	0.2845310290112865 	0.10437526605139823 	0.11299831802601144 	-0.048195089820709434 	0.010410113383840982 	0.37728741150397876 	0.4000000000015011 	0.39992248833399296 	-0.9949390498806865 	10.000000000002098 	-0.9989536314569083 	-0.8659422707379332 	-1.0000000000001874 	5.536580069834955 	-1.0299482918298781 	1.8149893349765853 	3.7817596002218634 	-1.0000000000000584 	-1.0000000000000557 	-0.9784214293279028 	9.968739270405074
85 	1865463.5474218184 	0.027648487314173527 	-0.496630304027063 	-0.4984439092995413 	0.041489353720637744 	-0.42700450645408683 	0.24229428993281457 	0.5000858783641444 	0.43138569117104264 	0.305046788503173 	-0.1824523289383984 	0.496977781226994 	-0.5000000000049225 	-0.480505337274127 	-0.3913205141492588 	-0.39214388589485677 	0.3017380455212916 	-0.009499137263408161 	-0.043136375623350987 	0.1506035792419731 	0.0678451891614024 	0.29706802603747595 	0.26818725579795394 	-0.07945458346469117 	0.11929384324497914 	0.2783929803169032 	0.4005093231157484 	0.0639505958670508 	-0.26610834383359705 	0.28451045497425187 	0.10358402487961027 	0.11581032234726997 	-0.051549795026828674 	0.008246344498177936 	0.3861621586281855 	0.39999999999900243 	0.3999168707008773 	-0.9945722589535394 	10.000000000001451 	-0.9988777961929608 	-1.0679384824176763 	-1.0000000000001248 	5.385552919334231 	-1.0321187858015768 	2.0190048900757094 	3.3310943876974317 	-0.9999999999999778 	-1.0000000000000202 	-0.9768575285274567 	9.99181511418226
86 	1841418.8995361112 	0.02683752697322108 	-0.49674416114890935 	-0.49395283401931467 	0.03965088620646089 	-0.4274578030254237 	0.24243851130067884 	0.4931303443332029 	0.43370406871844597 	0.31006361133521526 	-0.18207358374223404 	0.4970798975981555 	-0.5000000000051453 	-0.48116403352993325 	-0.38831206458009015 	-0.3908037132889723 	0.2926353286988698 	-0.0066970383940670895 	-0.04603408770867791 	0.15186865663439864 	0.06844543638510668 	0.2973728626856622 	0.26879660845572345 	-0.0821640923090794 	0.11984440761949068 	0.27778420307866153 	0.3996640931977647 	0.06427899826355614 	-0.26465112612127484 	0.2845207419927693 	0.10397964546550424 	0.11440432018664073 	-0.04987244242376903 	0.009328228941009454 	0.3817247850660822 	0.40000000000025177 	0.3999196795174352 	-0.9947556544171131 	10.000000000001766 	-0.9989157138249352 	-0.9669403765778043 	-1.000000000000156 	5.461066494584593 	-1.0310335388157268 	1.9169971125261485 	3.5564269939596476 	-1.000000000000018 	-1.0000000000000389 	-0.97763947892768 	9.98027719229367
87 	1841416.1057623096 	0.02724300714369731 	-0.4966872325879859 	-0.496198371659428 	0.040570119963549325 	-0.4272311547397553 	0.24236640061674666 	0.49660811134867405 	0.43254487994474405 	0.3075551999191943 	-0.1822629563403162 	0.49702883941257453 	-0.500000000005034 	-0.4808346854020301 	-0.38981628936467455 	-0.39147379959191453 	0.2971866871100806 	-0.00809808782873763 	-0.044585231666014434 	0.15123611793818584 	0.06814531277325453 	0.29722044436156897 	0.2684919321268387 	-0.08080933788688531 	0.11956912543223491 	0.2780885916977823 	0.4000867081567565 	0.0641147970653035 	-0.26537973497743583 	0.2845155984835105 	0.10378183517255725 	0.11510732126695535 	-0.05071111872529887 	0.008787286719593689 	0.3839434718471339 	0.39999999999962704 	0.3999182751091562 	-0.9946639566853264 	10.000000000001608 	-0.9988967550089487 	-1.0174394294977405 	-1.0000000000001406 	5.423309706959405 	-1.0315761623086512 	1.9680010013009286 	3.443760690828539 	-0.9999999999999978 	-1.0000000000000293 	-0.9772485037275676 	9.986046153237972
88 	1841298.1372551532 	0.02704026705845919 	-0.4967156968684477 	-0.49507560283937124 	0.04011050308500512 	-0.4273444788825896 	0.24240245595871282 	0.4948692278409382 	0.4331244743315951 	0.3088094056272049 	-0.18216827004127498 	0.49705436850536505 	-0.5000000000050894 	-0.4809993594659814 	-0.3890641769723823 	-0.3911387564404435 	0.2949110079044749 	-0.007397563111402355 	-0.04530965968734617 	0.15155238728629236 	0.06829537457918061 	0.29729665352361556 	0.26864427029128124 	-0.08148671509798233 	0.11970676652586276 	0.2779363973882219 	0.3998754006772608 	0.06419689766442979 	-0.265015430549355 	0.28451817023813974 	0.10388074031903073 	0.11475582072679806 	-0.050291780574533984 	0.009057757830301577 	0.3828341284566078 	0.3999999999999393 	0.3999189773132955 	-0.9947098055512196 	10.000000000001695 	-0.9989062344169409 	-0.9921899030377727 	-1.000000000000148 	5.4421881007719985 	-1.0313048505621893 	1.9424990569135385 	3.500093842394094 	-1.0000000000000075 	-1.0000000000000338 	-0.977443991327624 	9.98316167276582
89 	1841350.5246087734 	0.02714163710107824 	-0.49670146472821664 	-0.49563698724939936 	0.04034031152427723 	-0.4272878168111723 	0.24238442828772971 	0.49573866959480617 	0.4328346771381695 	0.30818230277319963 	-0.1822156131907957 	0.49704160395897024 	-0.5000000000050618 	-0.4809170224340058 	-0.3894402331685284 	-0.3913062780161789 	0.2960488475072779 	-0.00774782547006999 	-0.0449474456766803 	0.15139425261223916 	0.06822034367621757 	0.29725854894259235 	0.2685681012090597 	-0.0811480264924338 	0.11963794597904884 	0.27801249454300225 	0.3999810544170087 	0.06415584736486662 	-0.2651975827633954 	0.28451688436082506 	0.10383128774579398 	0.11493157099687665 	-0.050501449649916416 	0.00892252227494763 	0.3833888001518708 	0.3999999999997833 	0.3999186262112258 	-0.9946868811182725 	10.000000000001654 	-0.9989014947129442 	-1.0048146662677566 	-1.000000000000144 	5.432748903865705 	-1.0314405064354204 	1.955250029107234 	3.471927266611316 	-1.000000000000003 	-1.0000000000000315 	-0.977346247527596 	9.984603913001887
90 	1841270.5286065666 	0.02709095207976871 	-0.49670858079833247 	-0.49535629504438544 	0.04022540730464116 	-0.42731614784688077 	0.24239344212322117 	0.49530394871787237 	0.4329795757348822 	0.3084958542002025 	-0.1821919416160353 	0.49704798623216745 	-0.5000000000050754 	-0.48095819094999354 	-0.38925220507045566 	-0.39122251722831114 	0.2954799277058765 	-0.007572694290736172 	-0.04512855268201324 	0.15147331994926566 	0.06825785912769913 	0.29727760123310404 	0.2686061857501706 	-0.08131737079520805 	0.11967235625245577 	0.2779744459656122 	0.3999282275471347 	0.06417637251464822 	-0.2651065066563752 	0.28451752729948254 	0.1038560140324124 	0.11484369586183732 	-0.05039661511222518 	0.008990140052624598 	0.3831114643042395 	0.39999999999986136 	0.3999188017622608 	-0.9946983433347466 	10.000000000001675 	-0.9989038645649431 	-0.9985022846527645 	-1.0000000000001472 	5.437468502318852 	-1.0313726784988053 	1.9488745430103864 	3.486010554502705 	-1.0000000000000047 	-1.0000000000000324 	-0.9773951194276094 	9.983882792883849
91 	1840343.5084448888 	0.034361820242874395 	-0.49311467948951276 	-0.4957915916723336 	0.0402725299553894 	-0.4221829186824787 	0.24849731020380245 	0.4957906635976853 	0.43462133869310826 	0.3083471419526742 	-0.17907552684107822 	0.4972677258269555 	-0.500000000005578 	-0.48237560972547616 	-0.37533593552594985 	-0.38394497562369195 	0.31101554546756366 	-0.0033147052172093822 	-0.049360175153960635 	0.15232631626019547 	0.06982443325472643 	0.297886841257733 	0.26983307716252547 	-0.08298647640659204 	0.12217431404500034 	0.2757660325751821 	0.3959588112516254 	0.06882535743974819 	-0.2626394908318711 	0.2852275646607246 	0.10527192578262223 	0.11501900716924979 	-0.048476191399287855 	0.011193379164036992 	0.37155417098888527 	0.4000000000025711 	0.3999248459281076 	-0.995092983743564 	10.00000000000205 	-0.99898545780335 	-0.8579444037349522 	-1.000000000000165 	5.38031092379927 	-1.029037384561308 	1.729733028757971 	3.970893605244507 	-1.0000000000000766 	-1.0000000000000149 	-0.9790777631508049 	9.985315575706782
-1 	1840343.5084448888 	0.034361820242874395 	-0.49311467948951276 	-0.4957915916723336 	0.0402725299553894 	-0.4221829186824787 	0.24849731020380245 	0.4957906635976853 	0.43462133869310826 	0.3083471419526742 	-0.17907552684107822 	0.4972677258269555 	-0.500000000005578 	-0.48237560972547616 	-0.37533593552594985 	-0.38394497562369195 	0.31101554546756366 	-0.0033147052172093822 	-0.049360175153960635 	0.15232631626019547 	0.06982443325472643 	0.297886841257733 	0.26983307716252547 	-0.08298647640659204 	0.12217431404500034 	0.2757660325751821 	0.3959588112516254 	0.06882535743974819 	-0.2626394908318711 	0.2852275646607246 	0.10527192578262223 	0.11501900716924979 	-0.048476191399287855 	0.011193379164036992 	0.37155417098888527 	0.4000000000025711 	0.3999248459281076 	-0.995092983743564 	10.00000000000205 	-0.99898545780335 	-0.8579444037349522 	-1.000000000000165 	5.38031092379927 	-1.029037384561308 	1.729733028757971 	3.970893605244507 	-1.0000000000000766 	-1.0000000000000149 	-0.9790777631508049 	9.985315575706782
